Year,District,LEAN_1,LEAN_2,PERF_1,PERF_2
2020,FL-13,-0.97,-6.86,-3.20,-10.86
2020,FL-14,-15.95,-12.60,-18.18,-16.60
2020,FL-15,12.22,9.67,9.99,5.67
2020,FL-16,13.03,12.70,10.80,8.70
2020,FL-17,29.43,20.48,27.20,16.48
2020,FL-18,11.44,7.73,9.21,3.73
2020,FL-19,24.29,25.98,22.06,21.98
2020,FL-20,-59.87,-61.66,-62.10,-65.66
2020,FL-21,-17.32,-17.65,-19.55,-21.65
2020,FL-22,-13.51,-9.39,-15.74,-13.39
2020,FL-23,-23.86,-19.54,-26.09,-23.54
2020,FL-24,-65.26,-68.09,-67.49,-72.09
2020,FL-25,3.99,13.66,1.76,9.66
2020,FL-26,-14.04,-7.58,-16.27,-11.58
2020,FL-27,-17.37,-2.75,-19.60,-6.75
2020,GA-01,17.74,17.04,15.51,13.04
2020,GA-02,-9.50,-13.91,-11.73,-17.91
2020,GA-03,33.80,37.27,31.57,33.27
2020,GA-04,-50.83,-44.39,-53.06,-48.39
2020,GA-05,-70.84,-64.05,-73.07,-68.05
2020,GA-06,3.72,27.70,1.49,23.70
2020,GA-07,8.62,26.23,6.39,22.23
2020,GA-08,31.17,28.32,28.94,24.32
2020,GA-09,60.68,62.42,58.45,58.42
2020,GA-10,27.73,30.52,25.50,26.52
2020,GA-11,27.22,39.98,24.99,35.98
2020,GA-12,18.39,15.92,16.16,11.92
2020,GA-13,-42.18,-35.52,-44.41,-39.52
2020,GA-14,55.12,52.63,52.89,48.63
2020,HI-01,-30.30,-37.24,-32.53,-41.24
2020,HI-02,-29.62,-41.57,-31.85,-45.57
2020,IA-01,5.78,-9.88,3.55,-13.88
2020,IA-02,6.33,-9.30,4.10,-13.30
2020,IA-03,5.76,-0.26,3.53,-4.26
2020,IA-04,29.56,12.21,27.33,8.21
2020,ID-01,40.53,37.68,38.30,33.68
2020,ID-02,26.89,35.89,24.66,31.89
2020,IL-01,-51.71,-55.23,-53.94,-59.23
2020,IL-02,-56.63,-58.70,-58.86,-62.70
2020,IL-03,-13.07,-9.50,-15.30,-13.50
2020,IL-04,-66.63,-61.10,-68.86,-65.10
2020,IL-05,-44.36,-30.97,-46.59,-34.97
2020,IL-06,-4.75,12.33,-6.98,8.33
2020,IL-07,-75.97,-72.16,-78.20,-76.16
2020,IL-08,-19.46,-12.79,-21.69,-16.79
2020,IL-09,-43.01,-28.25,-45.24,-32.25
2020,IL-10,-27.17,-12.63,-29.40,-16.63
2020,IL-11,-21.21,-13.48,-23.44,-17.48
2020,IL-12,17.07,2.36,14.84,-1.64
2020,IL-13,7.69,4.31,5.46,0.31
2020,IL-14,6.12,14.16,3.89,10.16
2020,IL-15,48.43,34.41,46.20,30.41
2020,IL-16,19.39,11.85,17.16,7.85
2020,IL-17,2.94,-13.31,0.71,-17.31
2020,IL-18,29.62,27.75,27.39,23.75
2020,IN-01,-10.33,-20.14,-12.56,-24.14
2020,IN-02,25.44,18.26,23.21,14.26
2020,IN-03,37.22,31.29,34.99,27.29
2020,IN-04,36.34,28.54,34.11,24.54
2020,IN-05,14.03,21.11,11.80,17.11
2020,IN-06,42.57,27.64,40.34,23.64
2020,IN-07,-20.61,-24.11,-22.84,-28.11
2020,IN-08,35.95,23.18,33.72,19.18
2020,IN-09,29.12,20.85,26.89,16.85
2020,KS-01,47.20,47.50,44.97,43.50
2020,KS-02,20.63,17.52,18.40,13.52
2020,KS-03,1.01,13.68,-1.22,9.68
2020,KS-04,29.45,30.10,27.22,26.10
2020,KY-01,50.72,38.82,48.49,34.82
2020,KY-02,42.16,32.66,39.93,28.66
2020,KY-03,-12.72,-9.10,-14.95,-13.10
2020,KY-04,38.15,33.12,35.92,29.12
2020,KY-05,64.35,56.75,62.12,52.75
2020,KY-06,17.51,17.88,15.28,13.88
2020,LA-01,44.23,48.99,42.00,44.99
2020,LA-02,-50.14,-49.75,-52.37,-53.75
2020,LA-03,40.36,38.35,38.13,34.35
2020,LA-04,26.22,23.55,23.99,19.55
2020,LA-05,31.61,27.61,29.38,23.61
2020,LA-06,36.03,38.76,33.80,34.76
2020,MA-01,-18.42,-26.21,-20.65,-30.21
2020,MA-02,-17.14,-15.92,-19.37,-19.92
2020,MA-03,-20.61,-11.77,-22.84,-15.77
2020,MA-04,-21.94,-12.14,-24.17,-16.14
2020,MA-05,-41.41,-28.66,-43.64,-32.66
2020,MA-06,-15.63,-6.95,-17.86,-10.95
2020,MA-07,-69.98,-64.20,-72.21,-68.20
2020,MA-08,-23.82,-13.24,-26.05,-17.24
2020,MA-09,-8.49,-8.58,-10.72,-12.58
2020,MD-01,30.80,27.14,28.57,23.14
2020,MD-02,-22.15,-24.64,-24.38,-28.64
2020,MD-03,-28.28,-20.13,-30.51,-24.13
2020,MD-04,-55.25,-53.94,-57.48,-57.94
2020,MD-05,-29.75,-30.21,-31.98,-34.21
2020,MD-06,-12.78,-8.65,-15.01,-12.65
2020,MD-07,-53.33,-50.72,-55.56,-54.72
2020,MD-08,-32.19,-22.53,-34.42,-26.53
2020,ME-01,-12.60,-17.88,-14.83,-21.88
2020,ME-02,12.51,-4.83,10.28,-8.83
2020,MI-01,23.54,12.39,21.31,8.39
2020,MI-02,19.76,17.02,17.53,13.02
2020,MI-03,11.67,11.38,9.44,7.38
2020,MI-04,27.06,12.08,24.83,8.08
2020,MI-05,-2.04,-18.63,-4.27,-22.63
2020,MI-06,10.67,5.41,8.44,1.41
2020,MI-07,19.29,7.13,17.06,3.13
2020,MI-08,9.02,7.13,6.79,3.13
2020,MI-09,-5.49,-11.44,-7.72,-15.44
2020,MI-10,34.40,15.72,32.17,11.72
2020,MI-11,6.61,9.44,4.38,5.44
2020,MI-12,-24.11,-29.74,-26.34,-33.74
2020,MI-13,-58.45,-67.26,-60.68,-71.26
2020,MI-14,-58.70,-58.65,-60.93,-62.65
2020,MN-01,17.14,2.57,14.91,-1.43
2020,MN-02,3.42,3.90,1.19,-0.10
2020,MN-03,-7.24,3.19,-9.47,-0.81
2020,MN-04,-28.74,-23.55,-30.97,-27.55
2020,MN-05,-53.01,-46.77,-55.24,-50.77
2020,MN-06,27.90,19.31,25.67,15.31
2020,MN-07,32.98,14.00,30.75,10.00
2020,MN-08,17.84,-1.62,15.61,-5.62
2020,MO-01,-55.95,-57.74,-58.18,-61.74
2020,MO-02,12.51,19.94,10.28,15.94
2020,MO-03,41.24,30.40,39.01,26.40
2020,MO-04,38.18,29.41,35.95,25.41
2020,MO-05,-11.25,-15.84,-13.48,-19.84
2020,MO-06,33.68,26.57,31.45,22.57
2020,MO-07,47.91,42.10,45.68,38.10
2020,MO-08,56.62,38.63,54.39,34.63
2020,MS-01,35.19,29.18,32.96,25.18
2020,MS-02,-26.19,-29.60,-28.42,-33.60
2020,MS-03,26.75,25.09,24.52,21.09
2020,MS-04,43.37,40.84,41.14,36.84
2020,MT-01,22.76,18.11,20.53,14.11
2020,NC-01,-8.93,-10.77,-11.16,-14.77
2020,NC-02,-22.21,-11.50,-24.44,-15.50
2020,NC-03,26.72,22.26,24.49,18.26
2020,NC-04,-31.01,-23.81,-33.24,-27.81
2020,NC-05,39.09,31.86,36.86,27.86
2020,NC-06,-19.25,-13.86,-21.48,-17.86
2020,NC-07,22.17,19.44,19.94,15.44
2020,NC-08,11.34,8.54,9.11,4.54
2020,NC-09,12.72,14.80,10.49,10.80
2020,NC-10,40.53,35.11,38.30,31.11
2020,NC-11,19.49,15.85,17.26,11.85
2020,NC-12,-35.62,-30.21,-37.85,-34.21
2020,NC-13,38.62,34.71,36.39,30.71
2020,ND-01,38.64,24.29,36.41,20.29
2020,NE-01,23.45,20.99,21.22,16.99
2020,NE-02,4.47,11.21,2.24,7.21
2020,NE-03,57.10,47.27,54.87,43.27
2020,NH-01,3.82,2.38,1.59,-1.62
2020,NH-02,-0.17,-5.83,-2.40,-9.83
2020,NJ-01,-22.23,-27.65,-24.46,-31.65
2020,NJ-02,6.85,-4.19,4.62,-8.19
2020,NJ-03,8.42,-0.65,6.19,-4.65
2020,NJ-04,17.00,13.61,14.77,9.61
2020,NJ-05,3.35,7.04,1.12,3.04
2020,NJ-06,-13.37,-20.29,-15.60,-24.29
2020,NJ-07,1.12,10.28,-1.11,6.28
2020,NJ-08,-51.96,-54.02,-54.19,-58.02
2020,NJ-09,-28.94,-33.90,-31.17,-37.90
2020,NJ-10,-70.18,-72.86,-72.41,-76.86
2020,NJ-11,3.11,9.86,0.88,5.86
2020,NJ-12,-31.01,-30.48,-33.24,-34.48
2020,NM-01,-14.30,-12.54,-16.53,-16.54
2020,NM-02,12.42,11.04,10.19,7.04
2020,NM-03,-12.93,-15.54,-15.16,-19.54
2020,NV-01,-26.77,-29.88,-29.00,-33.88
2020,NV-02,14.59,12.29,12.36,8.29
2020,NV-03,3.23,3.19,1.00,-0.81
2020,NV-04,-2.72,-6.91,-4.95,-10.91
2020,NY-01,14.51,3.49,12.28,-0.51
2020,NY-02,11.24,-0.45,9.01,-4.45
2020,NY-03,-3.96,1.37,-6.19,-2.63
2020,NY-04,-7.39,-9.62,-9.62,-13.62
2020,NY-05,-70.80,-77.75,-73.03,-81.75
2020,NY-06,-30.80,-33.25,-33.03,-37.25
2020,NY-07,-74.29,-75.13,-76.52,-79.13
2020,NY-08,-68.90,-75.68,-71.13,-79.68
2020,NY-09,-66.81,-68.15,-69.04,-72.15
2020,NY-10,-57.30,-45.29,-59.53,-49.29
2020,NY-11,12.06,-0.35,9.83,-4.35
2020,NY-12,-67.57,-52.30,-69.80,-56.30
2020,NY-13,-84.62,-86.73,-86.85,-90.73
2020,NY-14,-55.67,-59.03,-57.90,-63.03
2020,NY-15,-86.64,-89.98,-88.87,-93.98
2020,NY-16,-50.42,-44.59,-52.65,-48.59
2020,NY-17,-17.92,-11.47,-20.15,-15.47
2020,NY-18,4.14,-0.37,1.91,-4.37
2020,NY-19,9.03,-2.33,6.80,-6.33
2020,NY-20,-11.25,-16.82,-13.48,-20.82
2020,NY-21,16.09,-2.21,13.86,-6.21
2020,NY-22,17.72,4.41,15.49,0.41
2020,NY-23,17.10,5.22,14.87,1.22
2020,NY-24,-1.42,-12.21,-3.65,-16.21
2020,NY-25,-14.15,-15.76,-16.38,-19.76
2020,NY-26,-17.40,-26.14,-19.63,-30.14
2020,NY-27,26.68,16.63,24.45,12.63
2020,OH-01,8.88,10.18,6.65,6.18
2020,OH-02,18.32,15.18,16.09,11.18
2020,OH-03,-36.17,-37.38,-38.40,-41.38
2020,OH-04,35.83,18.29,33.60,14.29
2020,OH-05,27.33,14.00,25.10,10.00
2020,OH-06,44.82,16.77,42.59,12.77
2020,OH-07,31.89,13.70,29.66,9.70
2020,OH-08,36.74,29.94,34.51,25.94
2020,OH-09,-19.96,-33.26,-22.19,-37.26
2020,OH-10,9.51,5.93,7.28,1.93
2020,OH-11,-61.26,-62.73,-63.49,-66.73
2020,OH-12,13.50,14.68,11.27,10.68
2020,OH-13,-4.26,-23.98,-6.49,-27.98
2020,OH-14,13.68,7.35,11.45,3.35
2020,OH-15,17.71,9.70,15.48,5.70
2020,OH-16,18.89,12.32,16.66,8.32
2020,OK-01,30.99,35.60,28.76,31.60
2020,OK-02,52.30,39.60,50.07,35.60
2020,OK-03,55.02,51.80,52.79,47.80
2020,OK-04,39.63,38.20,37.40,34.20
2020,OK-05,15.63,22.40,13.40,18.40
2020,OR-01,-20.57,-13.78,-22.80,-17.78
2020,OR-02,22.32,20.75,20.09,16.75
2020,OR-03,-46.04,-44.91,-48.27,-48.91
2020,OR-04,2.09,-2.93,-0.14,-6.93
2020,OR-05,-2.02,0.52,-4.25,-3.48
2020,PA-01,0.25,2.38,-1.98,-1.62
2020,PA-02,-45.82,-52.05,-48.05,-56.05
2020,PA-03,-81.66,-80.69,-83.89,-84.69
2020,PA-04,-17.13,-9.45,-19.36,-13.45
2020,PA-05,-25.99,-23.95,-28.22,-27.95
2020,PA-06,-7.06,0.76,-9.29,-3.24
2020,PA-07,1.15,-3.09,-1.08,-7.09
2020,PA-08,11.77,-8.06,9.54,-12.06
2020,PA-09,36.26,20.26,34.03,16.26
2020,PA-10,11.17,10.69,8.94,6.69
2020,PA-11,28.12,26.84,25.89,22.84
2020,PA-12,38.67,29.13,36.44,25.13
2020,PA-13,47.94,38.95,45.71,34.95
2020,PA-14,31.25,21.90,29.02,17.90
2020,PA-15,45.50,31.37,43.27,27.37
2020,PA-16,22.22,8.87,19.99,4.87
2020,PA-17,4.78,8.55,2.55,4.55
2020,PA-18,-25.35,-24.67,-27.58,-28.67
2020,RI-01,-23.30,-30.55,-25.53,-34.55
2020,RI-02,-4.82,-17.92,-7.05,-21.92
2020,SC-01,15.26,22.38,13.03,18.38
2020,SC-02,19.95,24.00,17.72,20.00
2020,SC-03,40.22,35.10,37.99,31.10
2020,SC-04,27.96,30.42,25.73,26.42
2020,SC-05,20.71,15.65,18.48,11.65
2020,SC-06,-34.27,-39.23,-36.50,-43.23
2020,SC-07,21.14,14.21,18.91,10.21
2020,SD-01,32.02,22.40,29.79,18.40
2020,TN-01,59.26,51.76,57.03,47.76
2020,TN-02,37.63,41.07,35.40,37.07
2020,TN-03,37.47,32.66,35.24,28.66
2020,TN-04,43.37,36.72,41.14,32.72
2020,TN-05,-16.13,-9.62,-18.36,-13.62
2020,TN-06,51.20,44.16,48.97,40.16
2020,TN-07,41.52,37.27,39.29,33.27
2020,TN-08,37.85,37.54,35.62,33.54
2020,TN-09,-55.53,-53.91,-57.76,-57.91
2020,TX-01,49.17,48.50,46.94,44.50
2020,TX-02,11.54,31.72,9.31,27.72
2020,TX-03,16.41,34.56,14.18,30.56
2020,TX-04,55.87,53.80,53.64,49.80
2020,TX-05,30.62,34.43,28.39,30.43
2020,TX-06,14.48,21.33,12.25,17.33
2020,TX-07,0.86,25.62,-1.37,21.62
2020,TX-08,51.05,60.03,48.82,56.03
2020,TX-09,-59.07,-53.42,-61.30,-57.42
2020,TX-10,11.41,24.74,9.18,20.74
2020,TX-11,60.96,64.32,58.73,60.32
2020,TX-12,32.43,39.63,30.20,35.63
2020,TX-13,65.28,66.51,63.05,62.51
2020,TX-14,21.96,24.04,19.73,20.04
2020,TX-15,-14.46,-12.08,-16.69,-16.08
2020,TX-16,-38.48,-26.09,-40.71,-30.09
2020,TX-17,19.70,27.14,17.47,23.14
2020,TX-18,-54.26,-49.89,-56.49,-53.89
2020,TX-19,51.29,53.29,49.06,49.29
2020,TX-20,-24.49,-15.47,-26.72,-19.47
2020,TX-21,12.20,26.42,9.97,22.42
2020,TX-22,10.11,29.71,7.88,25.71
2020,TX-23,-1.17,6.63,-3.40,2.63
2020,TX-24,8.48,26.76,6.25,22.76
2020,TX-25,17.08,26.62,14.85,22.62
2020,TX-26,28.73,41.54,26.50,37.54
2020,TX-27,25.78,26.59,23.55,22.59
2020,TX-28,-17.66,-17.82,-19.89,-21.82
2020,TX-29,-43.43,-29.27,-45.66,-33.27
2020,TX-30,-58.58,-56.48,-60.81,-60.48
2020,TX-31,14.97,25.76,12.74,21.76
2020,TX-32,0.36,19.74,-1.87,15.74
2020,TX-33,-46.92,-41.31,-49.15,-45.31
2020,TX-34,-19.30,-18.70,-21.53,-22.70
2020,TX-35,-31.37,-25.10,-33.60,-29.10
2020,TX-36,48.98,52.03,46.75,48.03
2020,UT-01,29.60,62.28,27.37,58.28
2020,UT-02,16.27,43.92,14.04,39.92
2020,UT-03,26.14,64.12,23.91,60.12
2020,UT-04,8.95,41.99,6.72,37.99
2020,VA-01,14.64,16.06,12.41,12.06
2020,VA-02,5.63,6.33,3.40,2.33
2020,VA-03,-29.52,-32.70,-31.75,-36.70
2020,VA-04,-19.28,-18.06,-21.51,-22.06
2020,VA-05,13.32,10.71,11.09,6.71
2020,VA-06,27.04,23.63,24.81,19.63
2020,VA-07,8.73,14.64,6.50,10.64
2020,VA-08,-50.39,-33.25,-52.62,-37.25
2020,VA-09,43.70,32.78,41.47,28.78
2020,VA-10,-7.70,5.11,-9.93,1.11
2020,VA-11,-37.19,-22.52,-39.42,-26.52
2020,VT-01,-24.18,-32.46,-26.41,-36.46
2020,WA-01,-14.05,-7.09,-16.28,-11.09
2020,WA-02,-19.87,-17.81,-22.10,-21.81
2020,WA-03,9.64,5.74,7.41,1.74
2020,WA-04,25.09,26.34,22.86,22.34
2020,WA-05,15.26,14.08,13.03,10.08
2020,WA-06,-10.12,-11.31,-12.35,-15.31
2020,WA-07,-67.72,-58.80,-69.95,-62.80
2020,WA-08,-0.82,2.36,-3.05,-1.64
2020,WA-09,-44.90,-35.53,-47.13,-39.53
2020,WA-10,-9.12,-11.61,-11.35,-15.61
2020,WI-01,12.61,8.24,10.38,4.24
2020,WI-02,-34.57,-34.26,-36.80,-38.26
2020,WI-03,6.73,-7.16,4.50,-11.16
2020,WI-04,-49.92,-47.97,-52.15,-51.97
2020,WI-05,22.38,27.84,20.15,23.84
2020,WI-06,19.07,11.38,16.84,7.38
2020,WI-07,22.67,7.14,20.44,3.14
2020,WI-08,19.80,7.74,17.57,3.74
2020,WV-01,43.87,31.33,41.64,27.33
2020,WV-02,38.67,26.45,36.44,22.45
2020,WV-03,51.50,36.92,49.27,32.92
2020,WY-01,49.81,46.39,47.58,42.39
2018,AK-01,19.00,18.61,16.77,14.61
2018,AL-01,31.65,28.60,29.42,24.60
2018,AL-02,34.16,30.69,31.93,26.69
2018,AL-03,35.19,29.73,32.96,25.73
2018,AL-04,65.15,55.42,62.92,51.42
2018,AL-05,35.59,33.35,33.36,29.35
2018,AL-06,46.91,54.10,44.68,50.10
2018,AL-07,-38.92,-41.53,-41.15,-45.53
2018,AR-01,37.04,29.39,34.81,25.39
2018,AR-02,12.95,16.09,10.72,12.09
2018,AR-03,33.66,38.91,31.43,34.91
2018,AR-04,35.06,30.51,32.83,26.51
2018,AZ-01,3.30,6.54,1.07,2.54
2018,AZ-02,-2.67,5.53,-4.90,1.53
2018,AZ-03,-27.69,-20.92,-29.92,-24.92
2018,AZ-04,42.38,40.86,40.15,36.86
2018,AZ-05,23.35,33.67,21.12,29.67
2018,AZ-06,12.20,25.06,9.97,21.06
2018,AZ-07,-46.87,-42.03,-49.10,-46.03
2018,AZ-08,23.37,29.15,21.14,25.15
2018,AZ-09,-13.99,-0.61,-16.22,-4.61
2018,CA-01,21.86,20.82,19.63,16.82
2018,CA-02,-43.46,-39.75,-45.69,-43.75
2018,CA-03,-10.37,-7.50,-12.60,-11.50
2018,CA-04,16.99,22.89,14.76,18.89
2018,CA-05,-42.63,-39.42,-44.86,-43.42
2018,CA-06,-42.52,-37.89,-44.75,-41.89
2018,CA-07,-9.21,-0.10,-11.44,-4.10
2018,CA-08,17.36,18.29,15.13,14.29
2018,CA-09,-16.34,-14.08,-18.57,-18.08
2018,CA-10,-0.77,0.31,-3.00,-3.69
2018,CA-11,-46.62,-34.52,-48.85,-38.52
2018,CA-12,-75.28,-70.12,-77.51,-74.12
2018,CA-13,-78.31,-77.35,-80.54,-81.35
2018,CA-14,-56.47,-47.74,-58.70,-51.74
2018,CA-15,-43.52,-35.06,-45.75,-39.06
2018,CA-16,-19.36,-15.59,-21.59,-19.59
2018,CA-17,-51.20,-43.64,-53.43,-47.64
2018,CA-18,-50.95,-36.47,-53.18,-40.47
2018,CA-19,-49.19,-41.75,-51.42,-45.75
2018,CA-20,-44.90,-42.04,-47.13,-46.04
2018,CA-21,-13.34,-7.31,-15.57,-11.31
2018,CA-22,11.72,19.27,9.49,15.27
2018,CA-23,24.29,30.02,22.06,26.02
2018,CA-24,-17.98,-7.32,-20.21,-11.32
2018,CA-25,-4.44,5.84,-6.67,1.84
2018,CA-26,-19.61,-6.54,-21.84,-10.54
2018,CA-27,-35.42,-24.28,-37.65,-28.28
2018,CA-28,-47.56,-41.25,-49.79,-45.25
2018,CA-29,-58.71,-53.95,-60.94,-57.95
2018,CA-30,-41.18,-30.09,-43.41,-34.09
2018,CA-31,-18.86,-12.97,-21.09,-16.97
2018,CA-32,-36.64,-29.47,-38.87,-33.47
2018,CA-33,-39.10,-20.44,-41.33,-24.44
2018,CA-34,-70.61,-66.96,-72.84,-70.96
2018,CA-35,-38.56,-33.55,-40.79,-37.55
2018,CA-36,-6.51,0.74,-8.74,-3.26
2018,CA-37,-73.82,-69.98,-76.05,-73.98
2018,CA-38,-37.33,-28.58,-39.56,-32.58
2018,CA-39,-6.38,7.78,-8.61,3.78
2018,CA-40,-67.22,-62.33,-69.45,-66.33
2018,CA-41,-25.64,-21.77,-27.87,-25.77
2018,CA-42,14.18,19.42,11.95,15.42
2018,CA-43,-59.46,-55.18,-61.69,-59.18
2018,CA-44,-68.54,-68.33,-70.77,-72.33
2018,CA-45,-3.22,16.07,-5.45,12.07
2018,CA-46,-36.14,-21.82,-38.37,-25.82
2018,CA-47,-29.35,-19.08,-31.58,-23.08
2018,CA-48,0.52,15.98,-1.71,11.98
2018,CA-49,-5.25,10.64,-7.48,6.64
2018,CA-50,17.24,27.27,15.01,23.27
2018,CA-51,-46.83,-37.20,-49.06,-41.20
2018,CA-52,-20.33,-2.54,-22.56,-6.54
2018,CA-53,-32.70,-21.56,-34.93,-25.56
2018,CO-01,-43.56,-37.10,-45.79,-41.10
2018,CO-02,-19.02,-14.89,-21.25,-18.89
2018,CO-03,14.14,10.15,11.91,6.15
2018,CO-04,25.39,23.75,23.16,19.75
2018,CO-05,26.18,25.36,23.95,21.36
2018,CO-06,-6.70,-1.20,-8.93,-5.20
2018,CO-07,-9.78,-11.20,-12.01,-15.20
2018,CT-01,-20.85,-24.01,-23.08,-28.01
2018,CT-02,-0.66,-9.50,-2.89,-13.50
2018,CT-03,-13.27,-22.59,-15.50,-26.59
2018,CT-04,-20.78,-7.20,-23.01,-11.20
2018,CT-05,-1.87,-4.30,-4.10,-8.30
2018,DE-01,-9.20,-14.86,-11.43,-18.86
2018,FL-01,41.57,42.95,39.34,38.95
2018,FL-02,37.82,35.03,35.59,31.03
2018,FL-03,18.18,18.92,15.95,14.92
2018,FL-04,30.25,37.67,28.02,33.67
2018,FL-05,-23.19,-24.48,-25.42,-28.48
2018,FL-06,19.21,9.67,16.98,5.67
2018,FL-07,-5.06,4.00,-7.29,0.00
2018,FL-08,22.94,18.69,20.71,14.69
2018,FL-09,-10.68,-8.32,-12.91,-12.32
2018,FL-10,-24.66,-18.50,-26.89,-22.50
2018,FL-11,34.54,23.60,32.31,19.60
2018,FL-12,20.82,11.61,18.59,7.61
2018,FL-13,-0.97,-6.86,-3.20,-10.86
2018,FL-14,-15.95,-12.60,-18.18,-16.60
2018,FL-15,12.22,9.67,9.99,5.67
2018,FL-16,13.03,12.70,10.80,8.70
2018,FL-17,29.43,20.48,27.20,16.48
2018,FL-18,11.44,7.73,9.21,3.73
2018,FL-19,24.29,25.98,22.06,21.98
2018,FL-20,-59.87,-61.66,-62.10,-65.66
2018,FL-21,-17.32,-17.65,-19.55,-21.65
2018,FL-22,-13.51,-9.39,-15.74,-13.39
2018,FL-23,-23.86,-19.54,-26.09,-23.54
2018,FL-24,-65.26,-68.09,-67.49,-72.09
2018,FL-25,3.99,13.66,1.76,9.66
2018,FL-26,-14.04,-7.58,-16.27,-11.58
2018,FL-27,-17.37,-2.75,-19.60,-6.75
2018,GA-01,17.74,17.04,15.51,13.04
2018,GA-02,-9.50,-13.91,-11.73,-17.91
2018,GA-03,33.80,37.27,31.57,33.27
2018,GA-04,-50.83,-44.39,-53.06,-48.39
2018,GA-05,-70.84,-64.05,-73.07,-68.05
2018,GA-06,3.72,27.70,1.49,23.70
2018,GA-07,8.62,26.23,6.39,22.23
2018,GA-08,31.17,28.32,28.94,24.32
2018,GA-09,60.68,62.42,58.45,58.42
2018,GA-10,27.73,30.52,25.50,26.52
2018,GA-11,27.22,39.98,24.99,35.98
2018,GA-12,18.39,15.92,16.16,11.92
2018,GA-13,-42.18,-35.52,-44.41,-39.52
2018,GA-14,55.12,52.63,52.89,48.63
2018,HI-01,-30.30,-37.24,-32.53,-41.24
2018,HI-02,-29.62,-41.57,-31.85,-45.57
2018,IA-01,5.78,-9.88,3.55,-13.88
2018,IA-02,6.33,-9.30,4.10,-13.30
2018,IA-03,5.76,-0.26,3.53,-4.26
2018,IA-04,29.56,12.21,27.33,8.21
2018,ID-01,40.53,37.68,38.30,33.68
2018,ID-02,26.89,35.89,24.66,31.89
2018,IL-01,-51.71,-55.23,-53.94,-59.23
2018,IL-02,-56.63,-58.70,-58.86,-62.70
2018,IL-03,-13.07,-9.50,-15.30,-13.50
2018,IL-04,-66.63,-61.10,-68.86,-65.10
2018,IL-05,-44.36,-30.97,-46.59,-34.97
2018,IL-06,-4.75,12.33,-6.98,8.33
2018,IL-07,-75.97,-72.16,-78.20,-76.16
2018,IL-08,-19.46,-12.79,-21.69,-16.79
2018,IL-09,-43.01,-28.25,-45.24,-32.25
2018,IL-10,-27.17,-12.63,-29.40,-16.63
2018,IL-11,-21.21,-13.48,-23.44,-17.48
2018,IL-12,17.07,2.36,14.84,-1.64
2018,IL-13,7.69,4.31,5.46,0.31
2018,IL-14,6.12,14.16,3.89,10.16
2018,IL-15,48.43,34.41,46.20,30.41
2018,IL-16,19.39,11.85,17.16,7.85
2018,IL-17,2.94,-13.31,0.71,-17.31
2018,IL-18,29.62,27.75,27.39,23.75
2018,IN-01,-10.33,-20.14,-12.56,-24.14
2018,IN-02,25.44,18.26,23.21,14.26
2018,IN-03,37.22,31.29,34.99,27.29
2018,IN-04,36.34,28.54,34.11,24.54
2018,IN-05,14.03,21.11,11.80,17.11
2018,IN-06,42.57,27.64,40.34,23.64
2018,IN-07,-20.61,-24.11,-22.84,-28.11
2018,IN-08,35.95,23.18,33.72,19.18
2018,IN-09,29.12,20.85,26.89,16.85
2018,KS-01,47.20,47.50,44.97,43.50
2018,KS-02,20.63,17.52,18.40,13.52
2018,KS-03,1.01,13.68,-1.22,9.68
2018,KS-04,29.45,30.10,27.22,26.10
2018,KY-01,50.72,38.82,48.49,34.82
2018,KY-02,42.16,32.66,39.93,28.66
2018,KY-03,-12.72,-9.10,-14.95,-13.10
2018,KY-04,38.15,33.12,35.92,29.12
2018,KY-05,64.35,56.75,62.12,52.75
2018,KY-06,17.51,17.88,15.28,13.88
2018,LA-01,44.23,48.99,42.00,44.99
2018,LA-02,-50.14,-49.75,-52.37,-53.75
2018,LA-03,40.36,38.35,38.13,34.35
2018,LA-04,26.22,23.55,23.99,19.55
2018,LA-05,31.61,27.61,29.38,23.61
2018,LA-06,36.03,38.76,33.80,34.76
2018,MA-01,-18.42,-26.21,-20.65,-30.21
2018,MA-02,-17.14,-15.92,-19.37,-19.92
2018,MA-03,-20.61,-11.77,-22.84,-15.77
2018,MA-04,-21.94,-12.14,-24.17,-16.14
2018,MA-05,-41.41,-28.66,-43.64,-32.66
2018,MA-06,-15.63,-6.95,-17.86,-10.95
2018,MA-07,-69.98,-64.20,-72.21,-68.20
2018,MA-08,-23.82,-13.24,-26.05,-17.24
2018,MA-09,-8.49,-8.58,-10.72,-12.58
2018,MD-01,30.80,27.14,28.57,23.14
2018,MD-02,-22.15,-24.64,-24.38,-28.64
2018,MD-03,-28.28,-20.13,-30.51,-24.13
2018,MD-04,-55.25,-53.94,-57.48,-57.94
2018,MD-05,-29.75,-30.21,-31.98,-34.21
2018,MD-06,-12.78,-8.65,-15.01,-12.65
2018,MD-07,-53.33,-50.72,-55.56,-54.72
2018,MD-08,-32.19,-22.53,-34.42,-26.53
2018,ME-01,-12.60,-17.88,-14.83,-21.88
2018,ME-02,12.51,-4.83,10.28,-8.83
2018,MI-01,23.54,12.39,21.31,8.39
2018,MI-02,19.76,17.02,17.53,13.02
2018,MI-03,11.67,11.38,9.44,7.38
2018,MI-04,27.06,12.08,24.83,8.08
